year,country_name,country_code,GPCP,RainfallGrowth,LaggedRainfallGrowth,war_prio,InternalConflict,pop,lpopl1,Mountains,lmtnest,Oil,EthnicFrac,ReligiousFrac,Democracy,GDPGrowth,LaggedGDPGrowth,InitialGDP,polity2l_6,LaggedInternalConflict
1981,Burundi,BDI,1121.65869140625,0.060071781277656555,-0.11328336596488953,0,0,4243,8.326032638549805,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.054166652262210846,-0.014373715966939926,0.4869999885559082,0,NA
1982,Burundi,BDI,1453.4708251953125,0.29582273960113525,0.060071781277656555,0,0,4362,8.353025436401367,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,-0.005928777623921633,0.054166652262210846,0.4869999885559082,0,0
1983,Burundi,BDI,1114.372802734375,-0.2333022505044937,0.29582273960113525,0,0,4486,8.380685806274414,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,-0.031809207051992416,-0.005928777623921633,0.4869999885559082,0,0
1984,Burundi,BDI,1073.7972412109375,-0.03641112148761749,-0.2333022505044937,0,0,4616,8.408717155456543,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,-0.008213507942855358,-0.031809207051992416,0.4869999885559082,0,0
1985,Burundi,BDI,1289.73046875,0.20109310746192932,-0.03641112148761749,0,0,4750,8.437283515930176,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.09109730273485184,-0.008213507942855358,0.4869999885559082,0,0
1986,Burundi,BDI,1160.595947265625,-0.10012520104646683,0.20109310746192932,0,0,4889,8.465899467468262,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.04554077610373497,0.09109730273485184,0.4869999885559082,0,0
1987,Burundi,BDI,1179.435546875,0.016232695430517197,-0.10012520104646683,0,0,5033,8.494743347167969,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,-0.023593487218022346,0.04554077610373497,0.4869999885559082,0,0
1988,Burundi,BDI,1359.265625,0.15247130393981934,0.016232695430517197,0,0,5181,8.523771286010742,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.03903350979089737,-0.023593487218022346,0.4869999885559082,0,0
1989,Burundi,BDI,1361.9815673828125,0.0019980953074991703,0.15247130393981934,0,0,5334,8.552753448486328,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,-0.04830055311322212,0.03903350979089737,0.4869999885559082,0,0
1990,Burundi,BDI,1190.6685791015625,-0.12578216195106506,0.0019980953074991703,0,1,5492,8.581856727600098,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.03383459895849228,-0.04830055311322212,0.4869999885559082,0,0
1991,Burundi,BDI,1135.0511474609375,-0.04671109467744827,-0.12578216195106506,0,1,5653,8.611047744750977,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.018181800842285156,0.03383459895849228,0.4869999885559082,0,1
1992,Burundi,BDI,1051.4912109375,-0.07361777126789093,-0.04671109467744827,0,1,5812,8.639941215515137,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-7,0.016071435064077377,0.018181800842285156,0.4869999885559082,0,1
1993,Burundi,BDI,877.67742919921875,-0.16530217230319977,-0.07361777126789093,0,0,5888.66015625,8.667679786682129,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-3,-0.07957921922206879,0.016071435064077377,0.4869999885559082,0,1
1994,Burundi,BDI,934.141357421875,0.06433334946632385,-0.16530217230319977,0,0,6024.75,8.680784225463867,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,0,-0.06084712967276573,-0.07957921922206879,0.4869999885559082,0,0
1995,Burundi,BDI,944.3468017578125,0.010924946516752243,0.06433334946632385,0,1,6156,8.703631401062012,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,0,-0.09221147000789642,-0.06084712967276573,0.4869999885559082,0,0
1996,Burundi,BDI,950.838134765625,0.006873886566609144,0.010924946516752243,0,1,6292.58984375,8.72518253326416,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,0,-0.10345233231782913,-0.09221147000789642,0.4869999885559082,0,1
1997,Burundi,BDI,1023.2644653320312,0.07617104053497314,0.006873886566609144,0,1,6434.72998046875,8.747127532958984,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-5,-0.017306677997112274,-0.10345233231782913,0.4869999885559082,0,1
1998,Burundi,BDI,864.65325927734375,-0.1550050973892212,0.07617104053497314,1,1,6582.68017578125,8.769465446472168,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-5,0.027148554101586342,-0.017306677997112274,0.4869999885559082,0,1
1999,Burundi,BDI,1022.7445068359375,0.18283773958683014,-0.1550050973892212,0,1,NA,8.792197227478027,74.49998474121094,4.324132442474365,0,0.03551065921783447,0.5501999855041504,-1,-0.029715416952967644,0.027148554101586342,0.4869999885559082,0,1
1981,Rwanda,RWA,1295.443115234375,0.03721992298960686,-0.09449250251054764,0,0,5318,8.549273490905762,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0.11756932735443115,0.058741338551044464,0.7149999737739563,0,NA
1982,Rwanda,RWA,1661.3131103515625,0.28242844343185425,0.03721992298960686,0,0,5471,8.578852653503418,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.029550869017839432,0.11756932735443115,0.7149999737739563,0,0
1983,Rwanda,RWA,1278.19384765625,-0.23061230778694153,0.28242844343185425,0,0,5626,8.607216835021973,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0.01583436317741871,-0.029550869017839432,0.7149999737739563,0,0
1984,Rwanda,RWA,1307.720703125,0.02310045249760151,-0.23061230778694153,0,0,5788,8.635153770446777,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.07793764770030975,0.01583436317741871,0.7149999737739563,0,0
1985,Rwanda,RWA,1534.9716796875,0.17377638816833496,0.02310045249760151,0,0,5960,8.663541793823242,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0.009102768264710903,-0.07793764770030975,0.7149999737739563,0,0
1986,Rwanda,RWA,1275.80029296875,-0.16884441673755646,0.17377638816833496,0,0,6139,8.6928253173828125,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.001288719940930605,0.009102768264710903,0.7149999737739563,0,0
1987,Rwanda,RWA,1436.134765625,0.12567365169525146,-0.16884441673755646,0,0,6324,8.722416877746582,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.006451606750488281,-0.001288719940930605,0.7149999737739563,0,0
1988,Rwanda,RWA,1718.275634765625,0.19645848870277405,0.12567365169525146,0,0,6516,8.752107620239258,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.02207787148654461,-0.006451606750488281,0.7149999737739563,0,0
1989,Rwanda,RWA,1519.4248046875,-0.11572697013616562,0.19645848870277405,0,0,6715,8.782015800476074,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.03054448962211609,-0.02207787148654461,0.7149999737739563,0,0
1990,Rwanda,RWA,1457.44970703125,-0.040788523852825165,-0.11572697013616562,0,1,6921,8.81209945678711,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0.03561638668179512,-0.03054448962211609,0.7149999737739563,0,0
1991,Rwanda,RWA,1272.773681640625,-0.12671177089214325,-0.040788523852825165,1,1,7125,8.842315673828125,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0,0.03561638668179512,0.7149999737739563,0,1
1992,Rwanda,RWA,1171.772705078125,-0.07935501635074615,-0.12671177089214325,1,1,7320,8.87136459350586,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,0.007936563342809677,0,0.7149999737739563,0,1
1993,Rwanda,RWA,1127.8023681640625,-0.03752462938427925,-0.07935501635074615,0,1,7540,8.89836597442627,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-7,-0.10577274113893509,0.007936563342809677,0.7149999737739563,0,1
1994,Rwanda,RWA,1231.829833984375,0.09223908931016922,-0.03752462938427925,0,1,6230,8.927977561950684,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,-0.3969290852546692,-0.10577274113893509,0.7149999737739563,0,1
1995,Rwanda,RWA,1257.265380859375,0.020648587495088577,0.09223908931016922,0,0,6400,8.73713207244873,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,0.3073173463344574,-0.3969290852546692,0.7149999737739563,0,1
1996,Rwanda,RWA,1276.6961669921875,0.015454800799489021,0.020648587495088577,0,1,6727,8.7640533447265625,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,0.10234028846025467,0.3073173463344574,0.7149999737739563,0,0
1997,Rwanda,RWA,1246.3701171875,-0.023753536865115166,0.015454800799489021,1,1,7895.18017578125,8.813884735107422,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,-0.0389704629778862,0.10234028846025467,0.7149999737739563,0,1
1998,Rwanda,RWA,1134.239501953125,-0.08996574580669403,-0.023753536865115166,1,1,8105,8.974007606506348,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,0.06652077287435532,-0.0389704629778862,0.7149999737739563,0,1
1999,Rwanda,RWA,1205.3267822265625,0.06267395615577698,-0.08996574580669403,1,1,NA,9.000236511230469,73.399993896484375,4.309455871582031,0,0.12921082973480225,0.5067999958992004,-6,0.0345710888504982,0.06652077287435532,0.7149999737739563,0,1
1981,Somalia,SOM,486.0018615722656,0.8241309523582458,-0.35088321566581726,0,1,6078.240234375,8.67470932006836,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,0.16666659712791443,-0.21601684391498566,0.9490000009536743,0,NA
1982,Somalia,SOM,609.42547607421875,0.2539570927619934,0.8241309523582458,0,1,6250.81005859375,8.712470054626465,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.0023041178938001394,0.16666659712791443,0.9490000009536743,0,1
1983,Somalia,SOM,274.31988525390625,-0.5498713254928589,0.2539570927619934,0,1,6377.16015625,8.740466117858887,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.0715935081243515,-0.0023041178938001394,0.9490000009536743,0,1
1984,Somalia,SOM,398.15008544921875,0.4514080286026001,-0.5498713254928589,0,1,6469.72021484375,8.760478019714355,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.03233833611011505,-0.0715935081243515,0.9490000009536743,0,1
1985,Somalia,SOM,437.5714416503906,0.09901129454374313,0.4514080286026001,0,1,6547,8.774888038635254,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.16066838800907135,-0.03233833611011505,0.9490000009536743,0,1
1986,Somalia,SOM,212.42642211914062,-0.5145331621170044,0.09901129454374313,0,1,6633.5,8.786762237548828,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,0.251148521900177,-0.16066838800907135,0.9490000009536743,0,1
1987,Somalia,SOM,401.0636901855469,0.8880122900009155,-0.5145331621170044,0,1,6759.759765625,8.799887657165527,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.019583810120821,0.251148521900177,0.9490000009536743,0,1
1988,Somalia,SOM,344.84747314453125,-0.14016780257225037,0.8880122900009155,0,1,6962.35986328125,8.818742752075195,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.011235958896577358,-0.019583810120821,0.9490000009536743,0,1
1989,Somalia,SOM,449.6855163574219,0.30401280522346497,-0.14016780257225037,1,1,7283.89990234375,8.848274230957031,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.021464671939611435,-0.011235958896577358,0.9490000009536743,0,1
1990,Somalia,SOM,383.38983154296875,-0.1474267691373825,0.30401280522346497,1,1,7773,8.89342212677002,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.09290318936109543,-0.021464671939611435,0.9490000009536743,0,1
1991,Somalia,SOM,269.10174560546875,-0.2980988919734955,-0.1474267691373825,1,1,8146.240234375,8.95841121673584,12.59999942779541,2.610069751739502,0,0.07674294710159302,0,-7,-0.046941667795181274,-0.09290318936109543,0.9490000009536743,0,1
1981,Djibouti,DJI,668.3343505859375,0.5046258568763733,-0.17451079189777374,0,0,314,5.71702766418457,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.11197920143604279,-0.0013003733474761248,1.5379999876022339,0,NA
1982,Djibouti,DJI,569.375732421875,-0.14806753396987915,0.5046258568763733,0,0,323,5.749392986297607,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.0014662567991763353,-0.11197920143604279,1.5379999876022339,0,0
1983,Djibouti,DJI,537.14227294921875,-0.05661192908883095,-0.14806753396987915,0,0,380,5.777652263641357,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.15124814212322235,-0.0014662567991763353,1.5379999876022339,0,0
1984,Djibouti,DJI,368.8255615234375,-0.3133559226989746,-0.05661192908883095,0,0,410,5.940171241760254,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,0.019896194338798523,-0.15124814212322235,1.5379999876022339,0,0
1985,Djibouti,DJI,473.6739196777344,0.2842762768268585,-0.3133559226989746,0,0,430,6.016157150268555,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.0356234572827816,0.019896194338798523,1.5379999876022339,0,0
1986,Djibouti,DJI,439.6104736328125,-0.07191327959299088,0.2842762768268585,0,0,460,6.063785076141357,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.12840807437896729,-0.0356234572827816,1.5379999876022339,0,0
1987,Djibouti,DJI,429.04156494140625,-0.02404153160750866,-0.07191327959299088,0,0,370,6.131226539611816,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,0.2139252871274948,-0.12840807437896729,1.5379999876022339,0,0
1988,Djibouti,DJI,515.7674560546875,0.20213866233825684,-0.02404153160750866,0,0,420,5.913503170013428,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,0.17373234033584595,0.2139252871274948,1.5379999876022339,0,0
1989,Djibouti,DJI,574.0667724609375,0.11303411424160004,0.20213866233825684,0,0,430,6.040254592895508,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.02124643884599209,0.17373234033584595,1.5379999876022339,0,0
1990,Djibouti,DJI,381.57818603515625,-0.33530697226524353,0.11303411424160004,0,0,440,6.063785076141357,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.010853825137019157,-0.02124643884599209,1.5379999876022339,0,0
1991,Djibouti,DJI,322.153076171875,-0.1557350754737854,-0.33530697226524353,0,1,450,6.086774826049805,3.8999998569488525,1.5892351865768433,0,0.6933391094207764,0.1128000020980835,-8,-0.0021946020424365997,-0.010853825137019157,1.5379999876022339,0,0
1981,Ethiopia,ETH,872.7178955078125,0.232380211353302,-0.09161348640918732,1,1,38740,10.537866592407227,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-7,0,0.01898728497326374,0.3160000145435333,0,NA
1982,Ethiopia,ETH,844.84295654296875,-0.03194037824869156,0.232380211353302,1,1,39776,10.564627647399902,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-7,0,0,0.3160000145435333,0,1
1983,Ethiopia,ETH,718.6483154296875,-0.14937053620815277,-0.03194037824869156,1,1,40859,10.591018676757812,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-7,0.03105587139725685,0,0.3160000145435333,0,1
1984,Ethiopia,ETH,572.70263671875,-0.2030835896730423,-0.14937053620815277,1,1,42040,10.61788272857666,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-7,-0.04216867312788963,0.03105587139725685,0.3160000145435333,0,1
1985,Ethiopia,ETH,725.88372802734375,0.2674705684185028,-0.2030835896730423,1,1,43350,10.646376609802246,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,-0.05974841117858887,-0.04216867312788963,0.3160000145435333,0,1
1986,Ethiopia,ETH,696.241943359375,-0.04083544388413429,0.2674705684185028,1,1,44769,10.677062034606934,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,0.04347829893231392,-0.05974841117858887,0.3160000145435333,0,1
1987,Ethiopia,ETH,757.4830322265625,0.08795949071645737,-0.04083544388413429,1,1,47189,10.709271430969238,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,0.10554931312799454,0.04347829893231392,0.3160000145435333,0,1
1988,Ethiopia,ETH,814.724609375,0.07556813210248947,0.08795949071645737,1,1,48587,10.761916160583496,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,-0.02878558821976185,0.10554931312799454,0.3160000145435333,0,1
1989,Ethiopia,ETH,820.13726806640625,0.00664354395121336,0.07556813210248947,1,1,50167,10.79111099243164,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,-0.023085234686732292,-0.02878558821976185,0.3160000145435333,0,1
1990,Ethiopia,ETH,719.996337890625,-0.12210264801979065,0.00664354395121336,1,1,51689,10.823112487792969,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,-0.011555190198123455,-0.023085234686732292,0.3160000145435333,0,1
1991,Ethiopia,ETH,645.9952392578125,-0.1027798280119896,-0.12210264801979065,1,1,53383,10.85300064086914,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,-8,-0.07824594527482986,-0.011555190198123455,0.3160000145435333,0,1
1992,Ethiopia,ETH,708.5020751953125,0.09676051884889603,-0.1027798280119896,0,0,55110,10.885247230529785,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,0,-0.08401284366846085,-0.07824594527482986,0.3160000145435333,0,1
1993,Ethiopia,ETH,870.2489013671875,0.22829407453536987,0.09676051884889603,0,0,53297,10.917086601257324,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,0,0.16523171961307526,-0.08401284366846085,0.3160000145435333,0,0
1994,Ethiopia,ETH,799.433349609375,-0.0813739076256752,0.22829407453536987,0,0,54890,10.883635520935059,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,0,0.005182511638849974,0.16523171961307526,0.3160000145435333,0,0
1995,Ethiopia,ETH,752.4190673828125,-0.05880950763821602,-0.0813739076256752,0,0,56530,10.913086891174316,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,1,0.029352400451898575,0.005182511638849974,0.3160000145435333,0,0
1996,Ethiopia,ETH,1025.501708984375,0.3629395663738251,-0.05880950763821602,0,1,58234,10.942526817321777,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,1,0.07506878674030304,0.029352400451898575,0.3160000145435333,0,0
1997,Ethiopia,ETH,876.171630859375,-0.14561660587787628,0.3629395663738251,0,1,59750,10.972224235534668,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,1,0.024374764412641525,0.07506878674030304,0.3160000145435333,0,1
1998,Ethiopia,ETH,740.23187255859375,-0.15515197813510895,-0.14561660587787628,0,1,61266,10.9979248046875,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,1,-0.03903816640377045,0.024374764412641525,0.3160000145435333,0,1
1999,Ethiopia,ETH,763.4422607421875,0.031355563551187515,-0.15515197813510895,0,1,NA,11.022980690002441,70.39998626708984,4.2682976722717285,0,0.6935932636260986,0.6122000217437744,1,0.03590940684080124,-0.03903816640377045,0.3160000145435333,0,1
1981,Angola,AGO,839.21575927734375,-0.07965317368507385,-0.10758666694164276,1,1,7783,8.93340015411377,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.037037089467048645,0.01963748037815094,0.6620000004768372,0,NA
1982,Angola,AGO,969.86456298828125,0.1556796431541443,-0.07965317368507385,1,1,7990,8.959696769714355,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,0.044615454971790314,-0.037037089467048645,0.6620000004768372,0,1
1983,Angola,AGO,936.421630859375,-0.034482065588235855,0.1556796431541443,1,1,8202,8.985945701599121,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.008836586028337479,0.044615454971790314,0.6620000004768372,0,1
1984,Angola,AGO,992.5362548828125,0.05992452800273895,-0.034482065588235855,1,1,8400,9.012133598327637,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,0.026745924726128578,-0.008836586028337479,0.6620000004768372,0,1
1985,Angola,AGO,974.3961181640625,-0.018276548013091087,0.05992452800273895,1,1,8605,9.03598690032959,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,0.0289436187595129,0.026745924726128578,0.6620000004768372,0,1
1986,Angola,AGO,1184.88427734375,0.21601907908916473,-0.018276548013091087,1,1,8841,9.060098648071289,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.002812986960634589,0.0289436187595129,0.6620000004768372,0,1
1987,Angola,AGO,1062.246826171875,-0.10350162535905838,0.21601907908916473,1,1,9084,9.08715534210205,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,0.011283520609140396,-0.002812986960634589,0.6620000004768372,0,1
1988,Angola,AGO,1219.365966796875,0.14791208505630493,-0.10350162535905838,1,1,9334,9.114270210266113,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,0.022315163165330887,0.011283520609140396,0.6620000004768372,0,1
1989,Angola,AGO,1077.2100830078125,-0.11658180505037308,0.14791208505630493,1,1,9590,9.14141845703125,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.04365621507167816,0.022315163165330887,0.6620000004768372,0,1
1990,Angola,AGO,1133.8348388671875,0.05256612226366997,-0.11658180505037308,1,1,10020,9.168476104736328,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.03351065143942833,-0.04365621507167816,0.6620000004768372,0,1
1991,Angola,AGO,906.00323486328125,-0.20093896985054016,0.05256612226366997,1,1,9520,9.2123384475708,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-7,-0.03185543045401573,-0.03351065143942833,0.6620000004768372,0,1
1992,Angola,AGO,689.1044921875,-0.23940172791481018,-0.20093896985054016,1,1,10610,9.161149978637695,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-3,-0.08411914110183716,-0.03185543045401573,0.6620000004768372,0,1
1993,Angola,AGO,1003.427978515625,0.45613327622413635,-0.23940172791481018,1,1,10285.58984375,9.269552230834961,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,0,-0.26336798071861267,-0.08411914110183716,0.6620000004768372,0,1
1994,Angola,AGO,867.86627197265625,-0.13509859144687653,0.45613327622413635,1,1,10626.9404296875,9.23849868774414,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-1,-0.019394047558307648,-0.26336798071861267,0.6620000004768372,0,1
1995,Angola,AGO,862.0972900390625,-0.006647316738963127,-0.13509859144687653,0,1,10972,9.271147727966309,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-1,0.069228395819664,-0.019394047558307648,0.6620000004768372,0,1
1996,Angola,AGO,801.60687255859375,-0.07016658037900925,-0.006647316738963127,0,1,11317.1796875,9.303101539611816,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-2,0.06647016108036041,0.069228395819664,0.6620000004768372,0,1
1997,Angola,AGO,750.82562255859375,-0.06334932148456573,-0.07016658037900925,1,1,11658.8896484375,9.334076881408691,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-2,0.030391987413167953,0.06647016108036041,0.6620000004768372,0,1
1998,Angola,AGO,698.65057373046875,-0.0694902315735817,-0.06334932148456573,1,1,12002.509765625,9.363823890686035,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-3,0.002437596209347248,0.030391987413167953,0.6620000004768372,0,1
1999,Angola,AGO,914.673095703125,0.30919966101646423,-0.0694902315735817,1,1,NA,9.392870903015137,9.700000762939453,2.370243787765503,1,0.7832817435264587,0.6122000217437744,-3,-0.0016530666034668684,0.002437596209347248,0.6620000004768372,0,1
1981,Mozambique,MOZ,1090.2369384765625,-0.02588607370853424,0.10799628496170044,1,1,12426,9.401208877563477,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,0.017334813252091408,-0.143784761428833,1.0779999494552612,0,NA
1982,Mozambique,MOZ,1075.6944580078125,-0.013338825665414333,-0.02588607370853424,1,1,12756,9.427546501159668,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,-0.03620877489447594,0.017334813252091408,1.0779999494552612,0,1
1983,Mozambique,MOZ,943.01251220703125,-0.12334538251161575,-0.013338825665414333,1,1,13093,9.453757286071777,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,-0.04309389740228653,-0.03620877489447594,1.0779999494552612,0,1
1984,Mozambique,MOZ,1165.700927734375,0.2361457645893097,-0.12334538251161575,1,1,13438,9.479832649230957,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,-0.01963050849735737,-0.04309389740228653,1.0779999494552612,0,1
1985,Mozambique,MOZ,1246.258056640625,0.06910616904497147,0.2361457645893097,1,1,13791,9.505842208862305,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,-0.11778558790683746,-0.01963050849735737,1.0779999494552612,0,1
1986,Mozambique,MOZ,1153.0882568359375,-0.07475963979959488,0.06910616904497147,1,1,14153,9.531771659851074,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-8,0.028037339448928833,-0.11778558790683746,1.0779999494552612,0,1
1987,Mozambique,MOZ,802.11370849609375,-0.30437788367271423,-0.07475963979959488,1,1,14525,9.557682037353516,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-7,-0.033766187727451324,0.028037339448928833,1.0779999494552612,0,1
1988,Mozambique,MOZ,1126.4595947265625,0.4043639600276947,-0.30437788367271423,1,1,14907,9.583626747131348,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-7,0.021505339071154594,-0.033766187727451324,1.0779999494552612,0,1
1989,Mozambique,MOZ,1219.7078857421875,0.08277996629476547,0.4043639600276947,1,1,15301,9.609585762023926,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-7,0.04078949987888336,0.021505339071154594,1.0779999494552612,0,1
1990,Mozambique,MOZ,885.89788818359375,-0.27368026971817017,0.08277996629476547,1,1,15707,9.635673522949219,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-7,-0.03919092193245888,0.04078949987888336,1.0779999494552612,0,1
1991,Mozambique,MOZ,943.60406494140625,0.06513863056898117,-0.27368026971817017,1,1,16128,9.661861419677734,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-7,-0.022368447855114937,-0.03919092193245888,1.0779999494552612,0,1
1992,Mozambique,MOZ,688.50189208984375,-0.27034875750541687,0.06513863056898117,1,1,16511,9.688312530517578,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-6,-0.04306856915354729,-0.022368447855114937,1.0779999494552612,0,1
